Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000024787	Snx15	19	6169429	6178334	-	8906	0.0306	5.4639	0.39639742	0.700018043	0.980572306	-4.904826039
ENSMUSG00000022244	Amacr	15	10981842	10996712	+	14871	0.0473	3.6010	0.395868372	0.700396145	0.980572306	-4.802482272
ENSMUSG00000036862	Dchs1	7	105402197	105436861	-	34665	0.0730	4.9086	0.395565231	0.700612833	0.980572306	-4.88802248
ENSMUSG00000046922	Gpr6	10	40945973	40948281	-	2309	-0.0829	6.4450	-0.395548356	0.700624896	0.980572306	-4.90585468
ENSMUSG00000072494	Ppp1r3e	14	55110126	55115007	-	4882	0.0373	4.2108	0.395427555	0.700711255	0.980572306	-4.847887227
ENSMUSG00000070576	Mn1	5	111565228	111604899	+	39672	-0.0446	5.9664	-0.39517022	0.700895234	0.980572306	-4.910334049
ENSMUSG00000066829	Zfp810	9	22188044	22218944	-	30901	0.0320	4.4455	0.395050359	0.700980934	0.980572306	-4.86444864
ENSMUSG00000031565	Fgfr1	8	26003670	26065734	+	62065	0.0442	6.4712	0.395005513	0.701013	0.980572306	-4.905665058
ENSMUSG00000028931	Kcnab2	4	152475199	152562367	-	87169	-0.0409	8.1301	-0.394921361	0.701073172	0.980572306	-4.866070137
ENSMUSG00000032259	Drd2	9	49251927	49319477	+	67551	-0.0782	7.6534	-0.39420821	0.701583191	0.980572306	-4.875881422
ENSMUSG00000004100	Ppan	9	20799471	20803474	+	4004	-0.0471	3.8841	-0.39402881	0.701711516	0.980572306	-4.821551215
ENSMUSG00000053716	Dusp7	9	106245831	106252923	+	7093	-0.0479	5.3509	-0.39387337	0.70182271	0.980572306	-4.903960916
ENSMUSG00000030878	Cdr2	7	120556259	120581535	-	25277	-0.0602	4.0244	-0.393726283	0.701927935	0.980572306	-4.834459658
ENSMUSG00000048756	Foxo3	10	42057837	42152751	-	94915	0.0317	6.6385	0.393640714	0.701989154	0.980572306	-4.901914365
ENSMUSG00000028104	Polr3gl	3	96485188	96501497	-	16310	0.0741	4.3696	0.39356079	0.702046336	0.980572306	-4.858262006
ENSMUSG00000038365	Fbxo25	8	13957803	13990522	+	32720	0.0344	6.5562	0.393258979	0.702262287	0.980572306	-4.904667261
ENSMUSG00000011958	Bnip2	9	69896748	69915599	+	18852	-0.0292	5.3326	-0.392824002	0.702573568	0.980572306	-4.903972726
ENSMUSG00000036672	Cenpt	8	106571305	106579910	-	8606	0.0468	4.2491	0.39282175	0.70257518	0.980572306	-4.84671148
ENSMUSG00000039349	C130074G19Rik	1	184604123	184615415	-	11293	-0.0776	3.2027	-0.392789297	0.702598407	0.980572306	-4.776103317
ENSMUSG00000025468	Caly	7	139649793	139662461	-	12669	-0.0568	7.6574	-0.392677089	0.702678716	0.980572306	-4.876734118
ENSMUSG00000033272	Slc35a4	18	36812268	36816914	+	4647	-0.0323	5.3760	-0.392644963	0.70270171	0.980572306	-4.904273123
ENSMUSG00000061024	Rrs1	1	9615633	9617680	+	2048	-0.0523	4.0103	-0.392625347	0.70271575	0.980572306	-4.830344866
ENSMUSG00000044636	Csrnp2	15	100377451	100393369	-	15919	0.0377	4.9134	0.392576092	0.702751005	0.980572306	-4.891292926
ENSMUSG00000042063	Zfp386	12	116011344	116026980	+	15637	-0.0367	4.7227	-0.392544388	0.702773698	0.980572306	-4.883049358
ENSMUSG00000020964	Sel1l	12	91772817	91815931	-	43115	0.0557	7.8517	0.392487785	0.702814214	0.980572306	-4.871109556
ENSMUSG00000029156	Sgcb	5	73790092	73805133	-	15042	-0.0306	5.9080	-0.392482782	0.702817795	0.980572306	-4.910644061
ENSMUSG00000058690	Ccser2	14	36596893	36690734	-	93842	0.0516	7.0209	0.392476446	0.70282233	0.980572306	-4.889969407
ENSMUSG00000040771	Oard1	17	48717042	48724294	+	7253	-0.0455	3.7114	-0.39195494	0.703195665	0.980572306	-4.810630651
ENSMUSG00000020755	Sap30bp	11	115824108	115857551	+	33444	0.0308	5.8712	0.391348417	0.703629965	0.980572306	-4.910325583
ENSMUSG00000028405	Aco1	4	40143081	40198338	+	55258	0.0317	5.1325	0.391197952	0.703737723	0.980572306	-4.898607948
ENSMUSG00000040111	Gramd1b	9	40204529	40442679	-	238151	0.0659	7.9987	0.391015199	0.703868614	0.980572306	-4.868871771
ENSMUSG00000022679	Mpv17l	16	13721025	13767483	+	46459	-0.0319	6.3638	-0.390893751	0.703955603	0.980572306	-4.90876485
ENSMUSG00000032245	Cln6	9	62746067	62759288	+	13222	-0.0716	2.8397	-0.390887843	0.703959834	0.980572306	-4.759937603
ENSMUSG00000027933	Ints3	3	90298695	90340929	-	42235	0.0320	6.7041	0.390838039	0.703995508	0.980572306	-4.901397544
ENSMUSG00000053062	Jam2	16	84571011	84622816	+	51806	-0.0457	5.8876	-0.390584618	0.704177042	0.980572306	-4.910789071
ENSMUSG00000025026	Add3	19	53128874	53235830	+	106957	0.0352	7.1720	0.390571833	0.704186201	0.980572306	-4.887425094
ENSMUSG00000033931	Rbm34	8	127673922	127697821	-	23900	0.0379	5.0843	0.390070363	0.704545481	0.980572306	-4.898329357
ENSMUSG00000046792	Zfp787	7	6134490	6158996	-	24507	0.0398	4.0936	0.39002621	0.704577118	0.980572306	-4.83982593
ENSMUSG00000022426	Josd1	15	79558452	79572120	-	13669	-0.0418	6.7413	-0.389863686	0.704693577	0.980572306	-4.899998149
ENSMUSG00000101438	Gm19412	17	34138253	34139459	-	1207	0.1241	0.1072	0.38961101	0.704874653	0.980572306	-4.655515734
ENSMUSG00000020137	Thap2	10	115204309	115220348	-	16040	0.0452	5.1880	0.389431634	0.705003211	0.980572306	-4.90152655
ENSMUSG00000031697	Orc6	8	86026261	86034907	+	8647	-0.0351	4.7470	-0.389411698	0.705017499	0.980572306	-4.884547379
ENSMUSG00000032410	Xrn1	9	95836813	95939856	+	103044	0.0583	5.9131	0.389292324	0.70510306	0.980572306	-4.911405314
ENSMUSG00000031425	Plp1	X	135723420	135740482	+	17063	0.0714	10.7662	0.388833243	0.705432144	0.980572306	-4.82017916
ENSMUSG00000024601	Isoc1	18	58792538	58813440	+	20903	-0.0488	5.9686	-0.388571544	0.705619768	0.980572306	-4.910268875
ENSMUSG00000035232	Pdk3	X	92808213	92875807	-	67595	0.0334	5.2265	0.388455972	0.705702633	0.980572306	-4.902659608
ENSMUSG00000039982	Dtx4	19	12443702	12478818	-	35117	0.0669	4.6642	0.388028905	0.706008874	0.980572306	-4.878176682
ENSMUSG00000018008	Cyth4	15	78481247	78506219	+	24973	0.0408	3.8369	0.388000152	0.706029494	0.980572306	-4.821381777
ENSMUSG00000017176	Nt5c3b	11	100313147	100332634	-	19488	0.0269	5.8376	0.387997232	0.706031589	0.980572306	-4.911073661
ENSMUSG00000039483	Asb6	2	30713109	30720345	-	7237	-0.0335	4.9644	-0.387970299	0.706050904	0.980572306	-4.892372896
ENSMUSG00000030245	Golt1b	6	142332947	142349584	+	16638	-0.0344	5.2752	-0.387674384	0.706263136	0.980572306	-4.903933666
ENSMUSG00000019878	Hsf2	10	57362481	57389231	+	26751	-0.0362	5.3818	-0.387485847	0.70639837	0.980572306	-4.906177171
ENSMUSG00000031112	Stk26	X	49929924	49981974	+	52051	0.0652	5.9175	0.387434277	0.706435362	0.980572306	-4.911683249
ENSMUSG00000042419	Nfkbil1	17	35439151	35454768	-	15618	-0.0462	3.5996	-0.387398409	0.706461091	0.980572306	-4.802505122
ENSMUSG00000029767	Calu	6	29348068	29377109	+	29042	-0.0314	6.3608	-0.38730029	0.706531477	0.980572306	-4.909418017
ENSMUSG00000070858	Gm1673	5	34140777	34142357	+	1581	-0.0858	3.6078	-0.387137525	0.706648243	0.980572306	-4.803733624
ENSMUSG00000005204	Senp3	11	69563941	69572910	-	8970	0.0286	6.6407	0.386711223	0.706954105	0.980572306	-4.903892468
ENSMUSG00000022680	Pdxdc1	16	13651012	13720995	-	69984	0.0278	6.7135	0.38668159	0.706975368	0.980572306	-4.901593074
ENSMUSG00000028617	Lrrc42	4	107090711	107110729	-	20019	0.0398	5.2425	0.386073002	0.707412116	0.980572306	-4.90277521
ENSMUSG00000105843	Gm19439	3	87938185	87940457	+	2273	-0.0784	4.3038	-0.385814439	0.707597705	0.980572306	-4.854828908
ENSMUSG00000039242	B3galnt2	13	14129054	14173688	+	44635	0.0376	5.0500	0.385778678	0.707623375	0.980572306	-4.898808378
ENSMUSG00000014195	Dnajc7	11	100473644	100511014	-	37371	-0.0357	7.7900	-0.385760941	0.707636107	0.980572306	-4.874704392
ENSMUSG00000042903	Foxo4	X	100298134	100304479	+	6346	-0.0276	4.8246	-0.385605236	0.70774788	0.980572306	-4.887761776
ENSMUSG00000042605	Atxn2	5	121849400	121954556	+	105157	0.0513	6.8725	0.385425853	0.707876659	0.980572306	-4.89710922
ENSMUSG00000075227	Znhit2	19	6111222	6112502	+	1281	-0.0767	3.8347	-0.385253043	0.708000729	0.980572306	-4.8177897
ENSMUSG00000048758	Rpl29	9	106306653	106308767	+	2115	-0.0667	5.8142	-0.385222121	0.70802293	0.980572306	-4.910200399
ENSMUSG00000031311	Nono	X	100472924	100492197	+	19274	0.0268	6.9248	0.385186753	0.708048324	0.980572306	-4.89649893
ENSMUSG00000024012	Mtch1	17	29551046	29566908	-	15863	-0.0418	8.7573	-0.385144069	0.708078971	0.980572306	-4.857373702
ENSMUSG00000073147	5031425E22Rik	5	23587306	23639267	-	51962	0.0527	5.9179	0.385110994	0.708102719	0.980572306	-4.912535006
ENSMUSG00000024785	Rcl1	19	29078775	29121329	+	42555	0.0364	4.5774	0.385073168	0.70812988	0.980572306	-4.872627809
ENSMUSG00000062867	Impdh2	9	108437485	108442783	+	5299	-0.0478	5.3149	-0.385058739	0.70814024	0.980572306	-4.903592118
ENSMUSG00000003161	Sri	5	8096078	8119379	+	23302	-0.0370	5.4239	-0.385036564	0.708156163	0.980572306	-4.906283209
ENSMUSG00000027893	Ahcyl1	3	107570434	107603876	-	33443	0.0369	8.6312	0.384942612	0.708223626	0.980572306	-4.858936064
ENSMUSG00000040749	Siah1b	X	162853701	162859489	-	5789	-0.0520	2.3282	-0.384828639	0.708305469	0.980572306	-4.733099823
ENSMUSG00000027452	Acss1	2	150460025	150510420	-	50396	0.0441	5.2641	0.384808741	0.708319758	0.980572306	-4.903181817
ENSMUSG00000040794	C1qtnf4	2	90716204	90720869	+	4666	-0.0723	7.0482	-0.38480321	0.70832373	0.980572306	-4.893131349
ENSMUSG00000029629		6	11907808	12081204	+	173397	0.0493	6.5499	0.384759975	0.708354777	0.980572306	-4.904830285
ENSMUSG00000055538	Zcchc24	14	25712066	25769463	-	57398	0.0487	6.6159	0.384727391	0.708378177	0.980572306	-4.903791485
ENSMUSG00000014791	Elmo3	8	106032233	106037392	+	5160	0.0683	1.6347	0.384474656	0.708559685	0.980572306	-4.701077947
ENSMUSG00000021112		12	78795681	78887488	+	91808	0.0519	5.8737	0.384472188	0.708561457	0.980572306	-4.91191541
ENSMUSG00000032291	Crabp1	9	54672032	54680394	+	8363	0.0977	3.0772	0.384406752	0.708608455	0.980572306	-4.768126389
ENSMUSG00000027472	Pdrg1	2	152850810	152857347	-	6538	-0.0533	5.8949	-0.384400758	0.70861276	0.980572306	-4.911759574
ENSMUSG00000117679	Apbb3	18	36804207	36812419	-	8213	0.0282	5.8588	0.383963802	0.708926625	0.980572306	-4.911994758
ENSMUSG00000023961	Enpp4	17	44407199	44416700	-	9502	0.0388	5.5518	0.383709029	0.709109654	0.980572306	-4.909316847
ENSMUSG00000029146	Snx17	5	31350571	31356487	+	5917	-0.0422	6.1976	-0.383634942	0.709162882	0.980572306	-4.911592278
ENSMUSG00000043969	Emx2	19	59446804	59453789	+	6986	-0.0568	3.0819	-0.383527444	0.709240118	0.980572306	-4.771871498
ENSMUSG00000040701	Ap1g2	14	55336032	55344050	-	8019	-0.0548	3.4934	-0.383514699	0.709249274	0.980572306	-4.798289487
ENSMUSG00000045822	Zswim3	2	164647018	164664050	+	17033	0.0525	4.0630	0.383367723	0.70935488	0.980572306	-4.838831454
ENSMUSG00000114019	Gm47155	13	93547291	93549465	+	2175	-0.0671	4.2582	-0.383228292	0.70945507	0.980572306	-4.854236156
ENSMUSG00000004929	Thop1	10	80905869	80918393	+	12525	-0.0402	5.6646	-0.383208582	0.709469233	0.980572306	-4.909843602
ENSMUSG00000040746	Rnf167	11	70538061	70542247	+	4187	-0.0444	6.1629	-0.383182988	0.709487625	0.980572306	-4.912095522
ENSMUSG00000039704	Lmbrd2	15	9140637	9202569	+	61933	0.0582	6.5378	0.383182788	0.709487769	0.980572306	-4.905271719
ENSMUSG00000031357	Syap1	X	161640053	161671443	-	31391	-0.0330	5.3851	-0.383098384	0.709548423	0.980572306	-4.906823543
ENSMUSG00000107019	Gm43682	5	93324829	93326918	+	2090	-0.0648	3.3578	-0.383052166	0.709581636	0.980572306	-4.791682435
ENSMUSG00000064326	Siva1	12	112611113	112615583	+	4471	-0.0562	3.3829	-0.382804734	0.709759459	0.980572306	-4.79024642
ENSMUSG00000021067	Sav1	12	70011786	70033776	-	21991	0.0401	4.4782	0.382470311	0.709999829	0.980572306	-4.869841973
ENSMUSG00000007656	Arpp19	9	74944896	74967595	+	22700	-0.0789	9.0690	-0.382373497	0.710069421	0.980572306	-4.851706269
ENSMUSG00000029781	Fkbp9	6	56809044	56856343	+	47300	0.0278	5.1493	0.382045029	0.710305552	0.980572306	-4.901031636
ENSMUSG00000049791	Fzd4	7	89053563	89062342	+	8780	0.0450	4.3235	0.382024189	0.710320535	0.980572306	-4.860296017
ENSMUSG00000079562	Maea	5	33492853	33530640	+	37788	-0.0264	6.4916	-0.381955292	0.710370069	0.980572306	-4.908057082
ENSMUSG00000021765	Fst	13	114588826	114595487	-	6662	0.0921	2.4815	0.381859108	0.710439223	0.980572306	-4.738605607
ENSMUSG00000029536	Gatc	5	115471298	115479237	-	7940	-0.0307	5.0248	-0.381849196	0.71044635	0.980572306	-4.896806515
ENSMUSG00000038417	Fig4	10	41064168	41179256	-	115089	-0.0712	5.9424	-0.38166627	0.710577877	0.980572306	-4.912395418
ENSMUSG00000038642	Ctss	3	95434097	95463714	+	29618	-0.0562	6.0791	-0.38152165	0.710681869	0.980572306	-4.913169094
ENSMUSG00000020261	Slc36a1	11	55095176	55127156	+	31981	0.0561	5.7600	0.381486754	0.710706963	0.980572306	-4.912087739
ENSMUSG00000002844	Adprh	16	38264392	38273065	-	8674	-0.0342	6.1463	-0.381337466	0.71081432	0.980572306	-4.912380285
ENSMUSG00000022414	Tab1	15	80017328	80045908	+	28581	-0.0303	4.9484	-0.38106908	0.711007339	0.980572306	-4.893468144
ENSMUSG00000022159	Rab2b	14	52499216	52517002	-	17787	0.0308	5.2193	0.380993933	0.711061387	0.980572306	-4.903258541
ENSMUSG00000040712	Camta2	11	70560289	70578931	-	18643	0.0474	7.5215	0.380820445	0.711186173	0.980572306	-4.88029595
ENSMUSG00000029655	N4bp2l2	5	150531472	150589648	-	58177	0.0521	6.0617	0.380744293	0.71124095	0.980572306	-4.913543309
ENSMUSG00000056770	Setd3	12	108072690	108145573	-	72884	0.0349	7.4067	0.380665988	0.711297277	0.980572306	-4.884097
ENSMUSG00000031816	Mthfsd	8	121818367	121835131	-	16765	-0.0271	5.2976	-0.380638686	0.711316917	0.980572306	-4.904502998
ENSMUSG00000022957	Itsn1	16	91526169	91717485	+	191317	0.0502	7.5744	0.38060334	0.711342344	0.980572306	-4.87924252
ENSMUSG00000016534	Lamp2	X	37490234	37545331	-	55098	-0.0452	6.2401	-0.380157499	0.711663096	0.980572306	-4.911931636
ENSMUSG00000028540	Dph2	4	117745840	117749229	-	3390	-0.0388	3.7942	-0.38004959	0.711740737	0.980572306	-4.818427083
ENSMUSG00000040850	Psme4	11	30721726	30830361	+	108636	0.0578	6.6341	0.379983536	0.711788266	0.980572306	-4.903632522
ENSMUSG00000037190	Cyb561d2	9	107416206	107419392	-	3187	0.0641	3.3977	0.379958007	0.711806635	0.980572306	-4.7923006
ENSMUSG00000054715	Zscan22	7	12631742	12643010	+	11269	0.0467	4.4590	0.379948004	0.711813833	0.980572306	-4.867742592
ENSMUSG00000036894	Rap2b	3	61269059	61275851	+	6793	-0.0378	6.4372	-0.379943873	0.711816805	0.980572306	-4.91006333
ENSMUSG00000054814	Usp46	5	74159114	74229092	-	69979	-0.0381	6.8549	-0.379849263	0.711884884	0.980572306	-4.897939303
ENSMUSG00000024347	Psd2	18	36097883	36147768	+	49886	0.0825	5.9204	0.379783769	0.711932014	0.980572306	-4.911935499
ENSMUSG00000024539		18	67798581	67857665	-	59085	0.0486	5.5397	0.37973935	0.711963978	0.980572306	-4.910451265
ENSMUSG00000019863	Qrsl1	10	43750184	43777741	-	27558	0.0295	4.2958	0.379651171	0.712027435	0.980572306	-4.857592135
ENSMUSG00000019194	Scn1b	7	30815949	30826428	-	10480	-0.0498	7.1048	-0.37965038	0.712028004	0.980572306	-4.892332282
ENSMUSG00000031327	Chic1	X	102400082	102439698	+	39617	-0.0555	5.7121	-0.379543182	0.71210515	0.980572306	-4.912218017
ENSMUSG00000050192	Eif5a2	3	28835425	28852995	+	17571	0.0640	5.7601	0.379542355	0.712105746	0.980572306	-4.912458795
ENSMUSG00000060261	Gtf2i	5	134266688	134343614	-	76927	0.0300	7.9893	0.379372573	0.712227938	0.980572306	-4.871632043
ENSMUSG00000107524	Gm44136	3	40818383	40819488	-	1106	-0.1050	0.7352	-0.379271799	0.71230047	0.980572306	-4.674405224
ENSMUSG00000045259	Klhdc9	1	171186014	171188366	-	2353	0.0857	1.6917	0.379262446	0.712307202	0.980572306	-4.702862689
ENSMUSG00000059159	Gm8129	6	52323715	52323927	-	213	0.1111	-0.5140	0.379203817	0.712349401	0.980572306	-4.64324324
ENSMUSG00000026035	Ppil3	1	58470153	58484645	-	14493	-0.0516	3.7196	-0.379179657	0.712366791	0.980572306	-4.812856162
ENSMUSG00000021670	Hmgcr	13	96785475	96807444	-	21970	-0.0377	6.5691	-0.379150709	0.712387627	0.980572306	-4.906881519
ENSMUSG00000031950	Gabarapl2	8	112667335	112680244	+	12910	-0.0362	6.4766	-0.378887168	0.712577333	0.980572306	-4.909048771
ENSMUSG00000025404	R3hdm2	10	127216196	127335253	+	119058	0.0453	7.7559	0.378756785	0.712671195	0.980572306	-4.876089952
ENSMUSG00000026608	Kctd3	1	188703292	188740038	-	36747	0.0266	6.4086	0.378727582	0.712692219	0.980572306	-4.910535185
ENSMUSG00000030704	Rab6a	7	100256617	100290475	+	33859	-0.0405	8.4388	-0.37864316	0.712752996	0.980572306	-4.863466545
ENSMUSG00000050786	Ccdc126	6	49296208	49318516	+	22309	-0.0336	3.8392	-0.37842132	0.712912717	0.980572306	-4.824489708
ENSMUSG00000016619	Nup50	15	84807612	84827164	+	19553	0.0265	5.8030	0.378299118	0.713000706	0.980572306	-4.912972423
ENSMUSG00000014349	Ube2z	11	95938258	95956214	-	17957	-0.0281	6.5787	-0.3782925	0.713005471	0.980572306	-4.906813851
ENSMUSG00000068859	Sp9	2	73102269	73115050	+	12782	-0.0569	4.5969	-0.37826645	0.713024228	0.980572306	-4.874588229
ENSMUSG00000020823	Sec14l1	11	117005994	117050094	+	44101	0.0424	8.3458	0.378210999	0.713064156	0.980572306	-4.866007657
ENSMUSG00000033446	Lpar6	14	73475335	73480734	+	5400	-0.0587	1.9286	-0.37730795	0.713714537	0.980572306	-4.715296364
ENSMUSG00000095098	Ccdc85b	19	5503208	5507922	-	4715	-0.0688	6.2672	-0.377184554	0.713803426	0.980572306	-4.912370686
ENSMUSG00000015087	Rabl6	2	25473030	25498533	-	25504	0.0289	7.7891	0.37709949	0.713864705	0.980572306	-4.876124221
ENSMUSG00000025905	Oprk1	1	5658689	5676354	+	17666	-0.0593	6.0790	-0.376610119	0.714217283	0.980572306	-4.913915916
ENSMUSG00000023274	Cd4	6	124841655	124865184	-	23530	0.0991	5.4730	0.376465176	0.714321724	0.980572306	-4.906999354
ENSMUSG00000070730	Rmdn3	2	118967482	118987515	-	20034	0.0256	5.9669	0.376400719	0.714368171	0.980572306	-4.913954303
ENSMUSG00000089665	Fcor	8	3721188	3722362	-	1175	0.0906	1.5861	0.376396759	0.714371025	0.980572306	-4.696687639
ENSMUSG00000050846	Zfp623	15	75812801	75821249	+	8449	0.0424	3.8748	0.376327997	0.714420576	0.980572306	-4.826839669
ENSMUSG00000040652	Oaz2	9	65575283	65597582	+	22300	-0.0339	6.9493	-0.376320572	0.714425926	0.980572306	-4.89716027
ENSMUSG00000031323	Dmrtc1a	X	101946822	101952293	-	5472	0.0819	2.8523	0.376184694	0.714523847	0.980572306	-4.761338939
ENSMUSG00000026466	Tor1aip1	1	155880345	155912226	-	31882	0.0387	5.4216	0.375945465	0.71469626	0.980572306	-4.909026937
ENSMUSG00000024037	Wdr4	17	31713296	31738954	-	25659	0.0383	4.9760	0.375713043	0.714863783	0.980572306	-4.897210891
ENSMUSG00000022884	Eif4a2	16	22926194	22932886	+	6693	-0.0348	9.0837	-0.375674859	0.714891307	0.980572306	-4.852586181
ENSMUSG00000043398	Gpr135	12	72114750	72117899	-	3150	0.0523	3.7364	0.37563899	0.714917162	0.980572306	-4.817086167
ENSMUSG00000079669	Gm17396	9	117081604	117083764	+	2161	-0.0718	2.6103	-0.375635731	0.714919511	0.980572306	-4.75029624
ENSMUSG00000038005	Hpf1	8	61343452	61361705	+	18254	-0.0400	5.6502	-0.375612952	0.714935931	0.980572306	-4.912052916
ENSMUSG00000027519	Rab22a	2	173501553	173549136	+	47584	0.0332	6.1903	0.375587827	0.714954042	0.980572306	-4.914021246
ENSMUSG00000037296	Lsm1	8	26275316	26294003	+	18688	-0.0322	4.3995	-0.375542116	0.714986993	0.980572306	-4.862718312
ENSMUSG00000013150	Gfod2	8	106440486	106485296	-	44811	-0.0338	4.7233	-0.37549297	0.715022421	0.980572306	-4.884372275
ENSMUSG00000029482	Aacs	5	125552878	125594474	+	41597	-0.0353	5.0777	-0.375013178	0.715368323	0.980572306	-4.899225813
ENSMUSG00000055254	Ntrk2	13	58954383	59281784	+	327402	0.0557	9.4349	0.374997705	0.715379479	0.980572306	-4.845784295
ENSMUSG00000104861		12	49436435	49454143	+	17709	-0.0502	3.9655	-0.374627745	0.715646247	0.980572306	-4.83825312
ENSMUSG00000018377	Vezf1	11	87959105	87975555	+	16451	-0.0428	5.6755	-0.374595502	0.715669498	0.980572306	-4.912687033
ENSMUSG00000025159	Mms19	19	41929525	41969596	-	40072	0.0296	5.9219	0.374367855	0.71583367	0.980572306	-4.914515523
ENSMUSG00000078515	Ddi2	4	141404860	141450730	-	45871	0.0568	6.1217	0.374329324	0.715861458	0.980572306	-4.914904326
ENSMUSG00000054676	1600014C10Rik	7	37882642	37896992	+	14351	0.0336	4.9216	0.374109298	0.716020151	0.980572306	-4.894351455
ENSMUSG00000030310	Slc6a1	6	114259596	114294493	+	34898	0.0421	9.3330	0.37388161	0.716184385	0.980572306	-4.847533954
ENSMUSG00000048495	Tyw5	1	57427396	57446260	-	18865	-0.0477	3.8439	-0.373808366	0.716237219	0.980572306	-4.825097121
ENSMUSG00000090330	9130221H12Rik	7	24928112	24929688	+	1577	-0.0582	2.7829	-0.373722406	0.716299229	0.980572306	-4.757731766
ENSMUSG00000041378	Cldn5	16	18595597	18597012	+	1416	0.1002	4.1061	0.37369816	0.71631672	0.980572306	-4.843141367
ENSMUSG00000014361	Mertk	2	128540876	128644814	+	103939	0.0782	6.2461	0.373416585	0.716519859	0.980572306	-4.913540093
ENSMUSG00000108976		2	181298827	181301260	+	2434	-0.0738	0.6417	-0.372933632	0.716868334	0.980572306	-4.670325663
ENSMUSG00000038250	Usp38	8	81707362	81741557	-	34196	0.0360	5.4304	0.372400585	0.717253032	0.980572306	-4.9100284
ENSMUSG00000036430	Tbcc	17	47201610	47202773	+	1164	-0.0674	3.7044	-0.372385452	0.717263955	0.980572306	-4.812667951
ENSMUSG00000029054	Gabrd	4	155469437	155482569	-	13133	-0.0768	7.1484	-0.372271118	0.717346481	0.980572306	-4.893133993
ENSMUSG00000032601	Prkar2a	9	108566513	108627635	+	61123	0.0384	6.4640	0.371991936	0.71754801	0.980572306	-4.910196621
ENSMUSG00000009555	Cdk9	2	32595796	32603088	-	7293	0.0411	6.3809	0.371755838	0.717718456	0.980572306	-4.912385115
